author,loc,spcd,treeno,section_id,disk_id,ht,wdbk_thk,ob_d_1,ob_d_2,ob_d_avg,ib_d_1,ib_d_2,ib_d_avg,wd_cl_def1,wd_d_def1,wd_cv_def1,wd_cl_def2,wd_d_def2,wd_cv_def2,wd_cl_def3,wd_d_def3,wd_cv_def3,wdbk_gw,wd_gw,bk_gw,wdbk_gw_1,wd_gw_1,bk_gw_1,wdbk_cv,wd_cv,bk_cv,wd_gw_sub,bk_gw_sub,wd_dw_sub,bk_dw_sub,wd_cv_sub,bk_cv_sub,temp,wdbk_mc,wd_mc,bk_mc,bk_frac,wdbk_sg,wd_sg,bk_sg
CAPPS,Waycross,131,325,1,1,3,,7.1,,7.1,6,,5.9,,,,,,,,,,716.5,,,716.5,,,,633.8,,,,,,,,,,73.2,54.4,14.5848,,0.558,0.293
CAPPS,Waycross,131,325,2,2,8,,6.3,,6.3,5,,5.4,,,,,,,,,,444,,,444,,,,395.4,,,,,,,,,,74.6,54.4,13.4459,,0.557,0.315
CAPPS,Waycross,131,325,3,3,16,,5.2,,5.2,5,,4.7,,,,,,,,,,435.2,,,435.2,,,,379.8,,,,,,,,,,117.6,128.4,11.1903,,0.468,0.272
CAPPS,Waycross,131,325,4,4,24,,4.5,,4.5,4,,4.2,,,,,,,,,,341.7,,,341.7,,,,294.3,,,,,,,,,,127.5,165.9,11.4428,,0.452,0.267
CAPPS,Waycross,131,325,5,5,32,,3.4,,3.4,3,,3.1,,,,,,,,,,139.2,,,139.2,,,,122.8,,,,,,,,,,130.9,230.7,12.5718,,0.429,0.233
CAPPS,Waycross,131,326,1,1,3,,7,,7,6,,5.8,,,,,,,,,,647.3,,,647.3,,,,555.4,,,,,,,,,,80.1,48.8,14.0121,,0.557,0.282
CAPPS,Waycross,131,326,2,2,8,,6.1,,6.1,5,,5.3,,,,,,,,,,590.7,,,590.7,,,,529.6,,,,,,,,,,99.8,67.1,12.4259,,0.489,0.269
CAPPS,Waycross,131,326,3,3,16,,5.3,,5.3,5,,4.8,,,,,,,,,,458.5,,,458.5,,,,410.8,,,,,,,,,,112.6,107.9,9.9019,,0.473,0.262
CAPPS,Waycross,131,326,4,4,24,,4.4,,4.4,4,,4.1,,,,,,,,,,251.2,,,251.2,,,,225.7,,,,,,,,,,126.6,236.9,11.2261,,0.436,0.251
CAPPS,Waycross,131,326,5,5,32,,3.2,,3.2,3,,3,,,,,,,,,,139.6,,,139.6,,,,123.7,,,,,,,,,,136.6,219.4,13.3954,,0.413,0.259
CAPPS,Waycross,131,327,1,1,3,,5.3,,5.3,4,,4.5,,,,,,,,,,334,,,334,,,,290.1,,,,,,,,,,76.8,59.7,11.5269,,0.576,0.239
CAPPS,Waycross,131,327,2,2,8,,4.9,,4.9,4,,4.3,,,,,,,,,,262,,,262,,,,236.5,,,,,,,,,,89.7,64.3,10.3435,,0.523,0.241
CAPPS,Waycross,131,327,3,3,16,,4.1,,4.1,4,,3.8,,,,,,,,,,248.7,,,248.7,,,,221.4,,,,,,,,,,123,133.9,7.6397,,0.465,0.278
CAPPS,Waycross,131,327,4,4,24,,3.6,,3.6,3,,3.3,,,,,,,,,,175.2,,,175.2,,,,153.6,,,,,,,,,,135.4,158.3,9.3037,,0.439,0.26
CAPPS,Waycross,131,327,5,5,32,,3,,3,3,,2.7,,,,,,,,,,126.8,,,126.8,,,,110.8,,,,,,,,,,145.3,195.7,11.1987,,0.414,0.269
CAPPS,Waycross,131,327,6,6,40,,2.2,,2.2,2,,2,,,,,,,,,,69.3,,,69.3,,,,58.8,,,,,,,,,,147.7,266.3,15.2958,,0.403,0.228
CAPPS,Waycross,131,328,1,1,3,,7,,7,6,,5.9,,,,,,,,,,541.3,,,541.3,,,,471.2,,,,,,,,,,91.6,67.9,13.3383,,0.52,0.254
CAPPS,Waycross,131,328,2,2,8,,6.1,,6.1,6,,5.5,,,,,,,,,,351.6,,,351.6,,,,315.7,,,,,,,,,,127.9,111.9,9.8407,,0.441,0.248
CAPPS,Waycross,131,328,3,3,16,,5.4,,5.4,5,,5,,,,,,,,,,306.1,,,306.1,,,,275.4,,,,,,,,,,152.7,117.2,9.4414,,0.398,0.257
CAPPS,Waycross,131,328,4,4,24,,4.7,,4.7,4,,4.4,,,,,,,,,,303.6,,,303.6,,,,264.6,,,,,,,,,,171.4,178.4,10.8696,,0.377,0.248
CAPPS,Waycross,131,328,5,5,32,,3.9,,3.9,4,,3.6,,,,,,,,,,220.6,,,220.6,,,,192.1,,,,,,,,,,175.1,273.7,10.8341,,0.372,0.228
CAPPS,Waycross,131,328,6,6,40,,2.6,,2.6,2,,2.4,,,,,,,,,,80.7,,,80.7,,,,69,,,,,,,,,,182.5,301.8,13.8786,,0.357,0.228
CAPPS,Waycross,131,329,1,1,3,,6.6,,6.6,6,,5.5,,,,,,,,,,655.6,,,655.6,,,,544.2,,,,,,,,,,96.7,80.1,12.7059,,0.535,0.271
CAPPS,Waycross,131,329,2,2,8,,5.4,,5.4,5,,4.9,,,,,,,,,,492.2,,,492.2,,,,420.8,,,,,,,,,,141.7,211.7,9.8944,,0.436,0.226
CAPPS,Waycross,131,329,3,3,16,,4.7,,4.7,4,,4.3,,,,,,,,,,444.4,,,444.4,,,,384.4,,,,,,,,,,155.5,183,10.351,,0.406,0.233
CAPPS,Waycross,131,329,4,4,24,,4.1,,4.1,4,,3.8,,,,,,,,,,157.7,,,157.7,,,,140.5,,,,,,,,,,168.2,224.2,10.2093,,0.376,0.224
CAPPS,Waycross,131,329,5,5,32,,2.8,,2.8,3,,2.6,,,,,,,,,,106.4,,,106.4,,,,89.3,,,,,,,,,,164.2,271,14.0977,,0.387,0.225
CAPPS,Waycross,131,330,1,1,3,,4.6,,4.6,4,,3.9,,,,,,,,,,159.6,,,159.6,,,,145.8,,,,,,,,,,80.5,179,14.2857,,0.52,0.178
CAPPS,Waycross,131,330,2,2,8,,4.2,,4.2,4,,3.6,,,,,,,,,,212,,,212,,,,196.8,,,,,,,,,,101.4,108,12.3113,,0.469,0.263
CAPPS,Waycross,131,330,3,3,16,,3.4,,3.4,3,,3.1,,,,,,,,,,166.1,,,166.1,,,,146,,,,,,,,,,151.8,245.6,10.7164,,0.403,0.237
CAPPS,Waycross,131,330,4,4,24,,2.8,,2.8,3,,2.6,,,,,,,,,,93.8,,,93.8,,,,82,,,,,,,,,,166,235.2,12.3667,,0.377,0.248
CAPPS,Waycross,131,331,1,1,3,,6.1,,6.1,5,,5,,,,,,,,,,505.8,,,505.8,,,,440.9,,,,,,,,,,102.6,73.1,13.5034,,0.49,0.232
CAPPS,Waycross,131,331,2,2,8,,5.4,,5.4,5,,4.7,,,,,,,,,,376.6,,,376.6,,,,331.1,,,,,,,,,,127.4,101.7,10.94,,0.445,0.225
CAPPS,Waycross,131,331,3,3,16,,4.7,,4.7,4,,4.3,,,,,,,,,,299.2,,,299.2,,,,259,,,,,,,,,,153.2,138.9,9.2914,,0.414,0.223
CAPPS,Waycross,131,331,4,4,24,,3.7,,3.7,4,,3.5,,,,,,,,,,157.4,,,157.4,,,,140.1,,,,,,,,,,149.3,206,10.3558,,0.404,0.226
CAPPS,Waycross,131,331,5,5,32,,2.5,,2.5,2,,2.3,,,,,,,,,,73.7,,,73.7,,,,64,,,,,,,,,,162.1,229.5,13.5685,,0.38,0.238
CAPPS,Waycross,131,332,1,1,3,,8.5,,8.5,7,,7.3,,,,,,,,,,1114.6,,,1114.6,,,,1008.7,,,,,,,,,,76,54.5,11.2776,,0.557,0.285
CAPPS,Waycross,131,332,2,2,8,,7.5,,7.5,7,,6.7,,,,,,,,,,896,,,896,,,,868,,,,,,,,,,92.6,68.4,9.721,,0.484,0.262
CAPPS,Waycross,131,332,3,3,16,,6.4,,6.4,6,,5.8,,,,,,,,,,811.8,,,811.8,,,,709.5,,,,,,,,,,125.3,101.7,8.2409,,0.466,0.27
CAPPS,Waycross,131,332,4,4,24,,5.3,,5.3,5,,4.9,,,,,,,,,,331.8,,,331.8,,,,300.1,,,,,,,,,,130,185.3,8.7703,,0.439,0.238
CAPPS,Waycross,131,332,5,5,32,,4.2,,4.2,4,,3.9,,,,,,,,,,221.4,,,221.4,,,,198.7,,,,,,,,,,135.3,166.4,9.8916,,0.427,0.257
CAPPS,Waycross,131,332,6,6,40,,2.8,,2.8,2,,2.5,,,,,,,,,,90.4,,,90.4,,,,79.5,,,,,,,,,,142.5,232.9,12.2788,,0.411,0.233
CAPPS,Waycross,131,333,1,1,3,,7.4,,7.4,6,,6.3,,,,,,,,,,568.3,,,568.3,,,,527.4,,,,,,,,,,80.7,53.2,11.8071,,0.526,0.263
CAPPS,Waycross,131,333,2,2,8,,6,,6,6,,5.5,,,,,,,,,,474.4,,,474.4,,,,453.8,,,,,,,,,,108,73,8.769,,0.459,0.266
CAPPS,Waycross,131,333,3,3,16,,5.3,,5.3,5,,4.9,,,,,,,,,,361.6,,,361.6,,,,334.7,,,,,,,,,,133.8,49.7,7.7434,,0.426,0.296
CAPPS,Waycross,131,333,4,4,24,,4.4,,4.4,4,,4.1,,,,,,,,,,316,,,316,,,,292.2,,,,,,,,,,139.7,87.5,8.0063,,0.415,0.312
CAPPS,Waycross,131,333,5,5,32,,3.4,,3.4,3,,3.2,,,,,,,,,,159.3,,,159.3,,,,148.8,,,,,,,,,,133.4,172.9,9.7301,,0.414,0.261
CAPPS,Waycross,131,333,6,6,40,,2.1,,2.1,2,,1.9,,,,,,,,,,57.7,,,57.7,,,,50.6,,,,,,,,,,143.8,166,14.2114,,0.401,0.27
CAPPS,Waycross,131,334,1,1,3,,7.6,,7.6,6,,6.3,,,,,,,,,,661.1,,,661.1,,,,599.1,,,,,,,,,,86.1,67.4,11.0876,,0.527,0.204
CAPPS,Waycross,131,334,2,2,8,,6.8,,6.8,6,,6,,,,,,,,,,583.3,,,583.3,,,,529.7,,,,,,,,,,102,49.5,10.2006,,0.49,0.236
CAPPS,Waycross,131,334,3,3,16,,5.9,,5.9,6,,5.6,,,,,,,,,,473.4,,,473.4,,,,446.7,,,,,,,,,,133.4,112,8.8509,,0.414,0.214
CAPPS,Waycross,131,334,4,4,24,,5.1,,5.1,5,,4.8,,,,,,,,,,304.1,,,304.1,,,,273.3,,,,,,,,,,147.2,167,8.78,,0.411,0.208
CAPPS,Waycross,131,334,5,5,32,,4.5,,4.5,4,,4.2,,,,,,,,,,242.6,,,242.6,,,,215.6,,,,,,,,,,156.1,238.2,9.1096,,0.399,0.207
CAPPS,Waycross,131,334,6,6,40,,3.3,,3.3,3,,3,,,,,,,,,,120.2,,,120.2,,,,102.3,,,,,,,,,,159.5,240,14.0599,,0.389,0.212
CAPPS,Waycross,131,335,1,1,3,,8.6,,8.6,8,,7.6,,,,,,,,,,1023,,,1023,,,,957.1,,,,,,,,,,84.3,43.9,10.0782,,0.521,0.3
CAPPS,Waycross,131,335,2,2,8,,7.5,,7.5,7,,6.8,,,,,,,,,,767,,,767,,,,752.2,,,,,,,,,,96.8,54,9.7653,,0.467,0.286
CAPPS,Waycross,131,335,3,3,16,,6.6,,6.6,6,,6,,,,,,,,,,621.4,,,621.4,,,,583,,,,,,,,,,120.1,112.9,9.3659,,0.439,0.282
CAPPS,Waycross,131,335,4,4,24,,5.9,,5.9,6,,5.5,,,,,,,,,,530.7,,,530.7,,,,489.2,,,,,,,,,,134.1,101.8,8.4228,,0.424,0.294
CAPPS,Waycross,131,335,5,5,32,,5.1,,5.1,5,,4.8,,,,,,,,,,334,,,334,,,,298.6,,,,,,,,,,150.9,180.6,9.491,,0.404,0.255
CAPPS,Waycross,131,335,6,6,40,,4,,4,4,,3.7,,,,,,,,,,185,,,185,,,,166.4,,,,,,,,,,148.7,191.3,11.1351,,0.397,0.268
CAPPS,Waycross,131,335,7,7,48,,2.6,,2.6,2,,2.4,,,,,,,,,,84.9,,,84.9,,,,72,,,,,,,,,,157.2,263,15.7833,,0.386,0.239
CAPPS,Waycross,131,336,1,1,3,,6.2,,6.2,5,,5.1,,,,,,,,,,478.8,,,478.8,,,,431.1,,,,,,,,,,80.4,59.2,11.132,,0.547,0.232
CAPPS,Waycross,131,336,2,2,8,,5.1,,5.1,4,,4.4,,,,,,,,,,234.5,,,234.5,,,,226.4,,,,,,,,,,85.4,75.9,10.1066,,0.502,0.231
CAPPS,Waycross,131,336,3,3,16,,4.3,,4.3,4,,3.8,,,,,,,,,,200.3,,,200.3,,,,178.7,,,,,,,,,,124.6,157.6,8.8367,,0.455,0.221
CAPPS,Waycross,131,336,4,4,24,,3,,3,3,,2.7,,,,,,,,,,103.7,,,103.7,,,,89.5,,,,,,,,,,129.1,169.3,10.3182,,0.454,0.217
CAPPS,Waycross,131,337,1,1,3,,5.6,,5.6,5,,4.7,,,,,,,,,,337.7,,,337.7,,,,296.4,,,,,,,,,,84,55.3,11.371,,0.549,0.256
CAPPS,Waycross,131,337,2,2,8,,4.9,,4.9,4,,4.2,,,,,,,,,,255,,,255,,,,234,,,,,,,,,,94.9,50.8,11.4118,,0.495,0.241
CAPPS,Waycross,131,337,3,3,16,,3.9,,3.9,4,,3.5,,,,,,,,,,189.1,,,189.1,,,,171.1,,,,,,,,,,117.5,99.2,10.8408,,0.453,0.284
CAPPS,Waycross,131,337,4,4,24,,2.8,,2.8,2,,2.5,,,,,,,,,,113.7,,,113.7,,,,103.5,,,,,,,,,,137.8,133.3,10.2902,,0.414,0.245
CAPPS,Waycross,131,338,1,1,3,,5.6,,5.6,5,,4.7,,,,,,,,,,339.7,,,339.7,,,,306.4,,,,,,,,,,85.7,73.5,14.66,,0.509,0.25
CAPPS,Waycross,131,338,2,2,8,,4.8,,4.8,4,,4.2,,,,,,,,,,254.6,,,254.6,,,,228.5,,,,,,,,,,123.4,145.2,11.1155,,0.443,0.248
CAPPS,Waycross,131,338,3,3,16,,4,,4,4,,3.6,,,,,,,,,,212.1,,,212.1,,,,178.3,,,,,,,,,,144,194.3,11.8812,,0.43,0.251
CAPPS,Waycross,131,338,4,4,24,,2.4,,2.4,2,,2.2,,,,,,,,,,55,,,55,,,,48.2,,,,,,,,,,136.7,252.9,14.3636,,0.413,0.245
CAPPS,Waycross,131,339,1,1,3,,6.2,,6.2,5,,5.2,,,,,,,,,,395.7,,,395.7,,,,364.5,,,,,,,,,,102.9,92.1,12.9391,,0.466,0.228
CAPPS,Waycross,131,339,2,2,8,,5.5,,5.5,5,,4.8,,,,,,,,,,326.9,,,326.9,,,,308,,,,,,,,,,127.9,70,11.1043,,0.414,0.295
CAPPS,Waycross,131,339,3,3,16,,4.6,,4.6,4,,4.2,,,,,,,,,,277.4,,,277.4,,,,259.5,,,,,,,,,,163.4,80.5,7.6063,,0.375,0.284
CAPPS,Waycross,131,339,4,4,24,,3.5,,3.5,3,,3.2,,,,,,,,,,196.2,,,196.2,,,,175.2,,,,,,,,,,187.9,309.6,9.8879,,0.35,0.2
CAPPS,Waycross,131,339,5,5,32,,2.2,,2.2,2,,2.1,,,,,,,,,,54.5,,,54.5,,,,45.4,,,,,,,,,,189.4,303.8,15.0459,,0.352,0.228
CAPPS,Waycross,131,340,1,1,3,,5.3,,5.3,4,,4.5,,,,,,,,,,261.5,,,261.5,,,,231.4,,,,,,,,,,107.3,68.7,12.8872,,0.475,0.311
CAPPS,Waycross,131,340,2,2,8,,4.8,,4.8,4,,4.1,,,,,,,,,,287.1,,,287.1,,,,254.9,,,,,,,,,,135.4,108.6,12.9223,,0.417,0.26
CAPPS,Waycross,131,340,3,3,16,,3.7,,3.7,3,,3.2,,,,,,,,,,189.1,,,189.1,,,,165.9,,,,,,,,,,153.5,118.3,13.2734,,0.39,0.256
CAPPS,Waycross,131,340,4,4,24,,2,,2,2,,1.8,,,,,,,,,,40.1,,,40.1,,,,34.9,,,,,,,,,,147.7,256.9,18.4539,,0.378,0.244
CAPPS,Waycross,131,341,1,1,3,,5.8,,5.8,5,,4.8,,,,,,,,,,356.7,,,356.7,,,,307,,,,,,,,,,124.2,63.4,13.9613,,0.446,0.267
CAPPS,Waycross,131,341,2,2,8,,5.1,,5.1,4,,4.3,,,,,,,,,,285.9,,,285.9,,,,257.5,,,,,,,,,,150.4,168.8,12.4169,,0.395,0.23
CAPPS,Waycross,131,341,3,3,16,,4,,4,4,,3.5,,,,,,,,,,202.5,,,202.5,,,,171.9,,,,,,,,,,168.3,142.3,13.0864,,0.382,0.232
CAPPS,Waycross,131,341,4,4,24,,2.5,,2.5,2,,2.3,,,,,,,,,,70.1,,,70.1,,,,59.7,,,,,,,,,,175.5,226.4,13.5521,,0.369,0.235
CAPPS,Waycross,131,342,1,1,3,,5.4,,5.4,5,,4.8,,,,,,,,,,381.7,,,381.7,,,,333.4,,,,,,,,,,138.8,83.8,10.4008,,0.43,0.247
CAPPS,Waycross,131,342,2,2,8,,4.6,,4.6,4,,4.2,,,,,,,,,,234.4,,,234.4,,,,210.7,,,,,,,,,,158.7,173,9.599,,0.389,0.217
CAPPS,Waycross,131,342,3,3,16,,3.6,,3.6,3,,3.3,,,,,,,,,,173,,,173,,,,151.9,,,,,,,,,,177.1,200,11.2717,,0.365,0.252
CAPPS,Waycross,131,342,4,4,24,,2.2,,2.2,2,,2,,,,,,,,,,48.4,,,48.4,,,,41.8,,,,,,,,,,180.8,256.4,15.2893,,0.349,0.241
CAPPS,Waycross,131,343,1,1,3,,5.6,,5.6,5,,4.8,,,,,,,,,,366.2,,,366.2,,,,320.2,,,,,,,,,,124.2,113.1,11.5511,,0.451,0.213
CAPPS,Waycross,131,343,2,2,8,,5,,5,4,,4.4,,,,,,,,,,326.6,,,326.6,,,,289.1,,,,,,,,,,152.2,163.2,10.6552,,0.4,0.221
CAPPS,Waycross,131,343,3,3,16,,4,,4,4,,3.6,,,,,,,,,,176.7,,,176.7,,,,154.1,,,,,,,,,,173.2,194.9,11.262,,0.372,0.219
CAPPS,Waycross,131,343,4,4,24,,2.4,,2.4,2,,2.2,,,,,,,,,,62.7,,,62.7,,,,52.2,,,,,,,,,,181.3,231.9,16.1085,,0.358,0.253
CAPPS,Waycross,131,344,1,1,3,,5.7,,5.7,5,,4.9,,,,,,,,,,371.3,,,371.3,,,,343.2,,,,,,,,,,121.5,104.8,12.2273,,0.429,0.26
CAPPS,Waycross,131,344,2,2,8,,5,,5,4,,4.4,,,,,,,,,,226.3,,,226.3,,,,203,,,,,,,,,,163.7,102.6,11.0915,,0.376,0.268
CAPPS,Waycross,131,344,3,3,16,,3.9,,3.9,4,,3.5,,,,,,,,,,188.6,,,188.6,,,,169.3,,,,,,,,,,183.1,157.5,11.2937,,0.349,0.252
CAPPS,Waycross,131,344,4,4,24,,2.2,,2.2,2,,1.9,,,,,,,,,,84.3,,,84.3,,,,41.3,,,,,,,,,,178.7,184.6,50.4152,,0.363,0.248
CAPPS,Waycross,131,345,1,1,3,,5.9,,5.9,5,,5.1,,,,,,,,,,378.6,,,378.6,,,,341,,,,,,,,,,127.8,86.9,12.7047,,0.426,0.272
CAPPS,Waycross,131,345,2,2,8,,5.1,,5.1,4,,4.5,,,,,,,,,,361,,,361,,,,322.7,,,,,,,,,,166.7,73,11.0526,,0.373,0.309
CAPPS,Waycross,131,345,3,3,16,,4.1,,4.1,4,,3.7,,,,,,,,,,212.2,,,212.2,,,,186.8,,,,,,,,,,182.7,137.9,12.0641,,0.353,0.249
CAPPS,Waycross,131,345,4,4,24,,2.3,,2.3,2,,2,,,,,,,,,,53,,,53,,,,45.6,,,,,,,,,,179.1,156.2,14.1509,,0.357,0.249
CAPPS,Waycross,131,346,1,1,3,,6.1,,6.1,5,,5.3,,,,,,,,,,484.5,,,484.5,,,,432.9,,,,,,,,,,124.3,83.8,10.8359,,0.445,0.239
CAPPS,Waycross,131,346,2,2,8,,5.3,,5.3,5,,4.7,,,,,,,,,,353.2,,,353.2,,,,312.7,,,,,,,,,,151.2,136.5,10.1642,,0.404,0.245
CAPPS,Waycross,131,346,3,3,16,,4,,4,4,,3.6,,,,,,,,,,191,,,191,,,,171.9,,,,,,,,,,158.6,170.2,10.3665,,0.385,0.237
CAPPS,Waycross,131,346,4,4,24,,2,,2,2,,1.9,,,,,,,,,,60.5,,,60.5,,,,51.7,,,,,,,,,,166.2,325,12.8926,,0.383,0.206
CAPPS,Waycross,131,347,1,1,3,,6.4,,6.4,6,,5.5,,,,,,,,,,464.1,,,464.1,,,,429,,,,,,,,,,121.1,83.9,11.8293,,0.431,0.259
CAPPS,Waycross,131,347,2,2,8,,5.4,,5.4,5,,4.8,,,,,,,,,,458.6,,,458.6,,,,405.3,,,,,,,,,,157.8,139.5,10.4012,,0.393,0.268
CAPPS,Waycross,131,347,3,3,16,,4.1,,4.1,4,,3.7,,,,,,,,,,234,,,234,,,,206.8,,,,,,,,,,154.8,219,10.812,,0.396,0.264
CAPPS,Waycross,131,347,4,4,24,,2.7,,2.7,2,,2.4,,,,,,,,,,109.4,,,109.4,,,,92.4,,,,,,,,,,183,273.2,13.3455,,0.363,0.231
Gyawali_2008,1,110,LP_1_2,1,1,4.5,,,,23.3,,,21.05,,,,,,,,,,1197,1115.8,81.2,1197,1115.8,81.2,,1055,,,,,,,,,,,,,,0.527,
Gyawali_2008,1,110,LP_1_2,2,2,10,,,,21.9,,,20.1,,,,,,,,,,1225,1127.8,97.24,1225,1127.76,97.24,,1203,,,,,,,,,,,,,,0.4838,
Gyawali_2008,1,110,LP_1_2,3,3,17,,,,21.1,,,19.55,,,,,,,,,,1288,1181.8,106.16,1288,1181.84,106.16,,1085,,,,,,,,,,,,,,0.5594,
Gyawali_2008,1,110,LP_1_2,4,4,24,,,,19.9,,,18.25,,,,,,,,,,894,816.7,77.26,894,816.74,77.26,,852,,,,,,,,,,,,,,0.473,
Gyawali_2008,1,110,LP_1_2,5,5,31,,,,18.6,,,17.15,,,,,,,,,,964,868.9,95.1,964,868.9,95.1,,935,,,,,,,,,,,,,,0.4342,
Gyawali_2008,1,110,LP_1_2,6,6,38,,,,17.3,,,16.05,,,,,,,,,,830,746.9,83.1,830,746.9,83.1,,802,,,,,,,,,,,,,,0.48,
Gyawali_2008,1,110,LP_1_2,7,7,45,,,,11.9,,,11.35,,,,,,,,,,312,268.9,43.14,312,268.86,43.14,,314,,,,,,,,,,,,,,0.4299,
Gyawali_2008,1,110,LP_1_2,8,8,53,,,,7,,,6.6,,,,,,,,,,110,90,20,110,90,20,,110,,,,,,,,,,,,,,0.4,
Gyawali_2008,1,110,LP_1_4,1,1,4.5,,,,18.9,,,17.2,,,,,,,,,,1058,967.8,90.17,1058,967.83,90.17,,962,,,,,,,,,,,,,,0.5239,
Gyawali_2008,1,110,LP_1_4,2,2,10,,,,17.2,,,16.6,,,,,,,,,,701,658.9,42.06,701,658.94,42.06,,704,,,,,,,,,,,,,,0.4759,
Gyawali_2008,1,110,LP_1_4,3,3,17,,,,15.8,,,15.35,,,,,,,,,,703,660.9,42.06,703,660.94,42.06,,695,,,,,,,,,,,,,,0.4576,
Gyawali_2008,1,110,LP_1_4,4,4,24,,,,14.8,,,14.4,,,,,,,,,,680,632.9,47.14,680,632.86,47.14,,672,,,,,,,,,,,,,,0.4375,
Gyawali_2008,1,110,LP_1_4,5,5,31,,,,13.8,,,13.25,,,,,,,,,,307,283,24,307,283,24,,310,,,,,,,,,,,,,,0.4516,
Gyawali_2008,1,110,LP_1_4,6,6,38,,,,11.2,,,10.8,,,,,,,,,,261,237.1,23.91,261,237.09,23.91,,259,,,,,,,,,,,,,,0.4247,
Gyawali_2008,1,110,LP_1_4,7,7,45,,,,8.5,,,8.3,,,,,,,,,,194,171.9,22.11,194,171.89,22.11,,180,,,,,,,,,,,,,,0.4111,
Gyawali_2008,1,110,LP_1_4,8,8,53,,,,3.6,,,3.45,,,,,,,,,,27,20.6,6.4,27,20.6,6.4,,22,,,,,,,,,,,,,,0.4545,
Gyawali_2008,1,110,LP_1_5,1,1,4.5,,,,21.6,,,19.2,,,,,,,,,,1300,1151.5,148.46,1300,1151.54,148.46,,1197,,,,,,,,,,,,,,0.5464,
Gyawali_2008,1,110,LP_1_5,2,2,10,,,,20.1,,,18.55,,,,,,,,,,1381,1244.7,136.3,1381,1244.7,136.3,,1298,,,,,,,,,,,,,,0.5231,
Gyawali_2008,1,110,LP_1_5,3,3,17,,,,19.6,,,17.35,,,,,,,,,,912,815.8,96.21,912,815.79,96.21,,880,,,,,,,,,,,,,,0.4795,
Gyawali_2008,1,110,LP_1_5,4,4,24,,,,18.6,,,17.05,,,,,,,,,,1023,901.6,121.36,1023,901.64,121.36,,981,,,,,,,,,,,,,,0.4577,
Gyawali_2008,1,110,LP_1_5,5,5,31,,,,16.8,,,15.75,,,,,,,,,,530,466.5,63.48,530,466.52,63.48,,534,,,,,,,,,,,,,,0.412,
Gyawali_2008,1,110,LP_1_5,6,6,38,,,,13.7,,,12.85,,,,,,,,,,463,410.9,52.11,463,410.89,52.11,,445,,,,,,,,,,,,,,0.4225,
Gyawali_2008,1,110,LP_1_5,7,7,45,,,,9.9,,,9.1,,,,,,,,,,205,172.7,32.32,205,172.68,32.32,,189,,,,,,,,,,,,,,0.3915,
Gyawali_2008,1,110,LP_1_5,8,8,53,,,,4.3,,,4.05,,,,,,,,,,39,30.8,8.21,39,30.79,8.21,,32,,,,,,,,,,,,,,0.375,
Gyawali_2008,1,110,LP_1_7,1,1,4.5,,,,30.8,,,28.45,,,,,,,,,,3275,3023.4,251.61,3275,3023.39,251.61,,3041,,,,,,,,,,,,,,0.4929,
Gyawali_2008,1,110,LP_1_7,2,2,10,,,,28.8,,,27.15,,,,,,,,,,2201,2049.1,151.91,2201,2049.09,151.91,,1876,,,,,,,,,,,,,,0.4574,
Gyawali_2008,1,110,LP_1_7,3,3,17,,,,27.9,,,26.2,,,,,,,,,,1931,1783.4,147.59,1931,1783.41,147.59,,2183,,,,,,,,,,,,,,0.4805,
Gyawali_2008,1,110,LP_1_7,4,4,24,,,,26.4,,,24.85,,,,,,,,,,2094,1927.1,166.94,2094,1927.06,166.94,,2095,,,,,,,,,,,,,,0.4358,
Gyawali_2008,1,110,LP_1_7,5,5,31,,,,25,,,23.45,,,,,,,,,,2012,1899.4,112.61,2012,1899.39,112.61,,2133,,,,,,,,,,,,,,0.4098,
Gyawali_2008,1,110,LP_1_7,6,6,38,,,,22.4,,,21.55,,,,,,,,,,1513,1385.6,127.42,1513,1385.58,127.42,,1540,,,,,,,,,,,,,,0.4338,
Gyawali_2008,1,110,LP_1_7,7,7,45,,,,14.2,,,13.5,,,,,,,,,,403,356.5,46.54,403,356.46,46.54,,448,,,,,,,,,,,,,,0.3795,
Gyawali_2008,1,110,LP_1_7,8,8,53,,,,7.5,,,7.05,,,,,,,,,,184,149,35,184,149,35,,170,,,,,,,,,,,,,,0.4176,
Gyawali_2008,1,110,LP_2_10,1,1,4.5,,,,15.8,,,13.95,,,,,,,,,,635,565,70,635,565,70,,558,,,,,,,,,,,,,,0.5556,
Gyawali_2008,1,110,LP_2_10,2,2,10,,,,14.8,,,13.05,,,,,,,,,,554,495.4,58.64,554,495.36,58.64,,493,,,,,,,,,,,,,,0.5152,
Gyawali_2008,1,110,LP_2_10,3,3,17,,,,13.5,,,12.3,,,,,,,,,,484,435.6,48.4,484,435.6,48.4,,440,,,,,,,,,,,,,,0.4932,
Gyawali_2008,1,110,LP_2_10,4,4,24,,,,12,,,11.4,,,,,,,,,,380,341.8,38.2,380,341.8,38.2,,377,,,,,,,,,,,,,,0.4562,
Gyawali_2008,1,110,LP_2_10,5,5,31,,,,10.8,,,10.15,,,,,,,,,,231,204.8,26.23,231,204.77,26.23,,232,,,,,,,,,,,,,,0.4569,
Gyawali_2008,1,110,LP_2_10,6,6,38,,,,8.6,,,8.2,,,,,,,,,,144,123.9,20.14,144,123.86,20.14,,140,,,,,,,,,,,,,,0.4286,
